date,long,short,long_short
1995-01-31,0.04363720132743363,0.03255582522123894,0.011081376106194689
1995-02-28,0.0338711718061674,0.0071060814977973565,0.026765090308370047
1995-03-31,0.03676105714285714,0.02011165714285714,0.0166494
1995-04-28,0.04779833187772926,0.009531582969432316,0.03826674890829694
1995-05-31,0.08210346304347825,0.03830869130434783,0.04379477173913042
1995-06-30,0.08009526133909287,0.04908859267241379,0.031006668666679074
1995-07-31,0.05640815450643777,0.026288772532188844,0.030119381974248925
1995-08-31,0.03269737526652452,0.025945046908315565,0.006752328358208954
1995-09-29,-0.05277520806794055,-0.02013956475583864,-0.03263564331210191
1995-10-31,0.012878676470588235,0.01959117819706499,-0.006712501726476755
1995-11-30,0.03263171487603306,0.013693696280991735,0.018938018595041323
1995-12-29,0.05869128979591837,0.01673282244897959,0.041958467346938776
1996-01-31,0.05858480284552846,0.0257432581300813,0.03284154471544716
1996-02-29,0.018037613682092554,0.030925830985915493,-0.01288821730382294
1996-03-29,0.109981054,0.032907342,0.07707371199999999
1996-04-30,0.06628056831683168,0.06787751485148515,-0.0015969465346534623
1996-05-31,-0.06485389019607844,-0.006716033268101761,-0.05813785692797668
1996-06-28,-0.12263766344294004,-0.05349165764023211,-0.06914600580270794
1996-07-31,0.06062641650671785,0.0477603358925144,0.012866080614203454
1996-08-30,0.05145556463878327,0.031227104364326373,0.0202284602744569
1996-09-30,-0.027475160075329567,0.012387947269303203,-0.03986310734463277
1996-10-31,0.022284372439478586,0.03803446554934823,-0.015750093109869644
1996-11-29,0.006008793738489871,0.01311821546961326,-0.00710942173112339
1996-12-31,0.07997233211009175,0.03573012660550459,0.044242205504587157
1997-01-31,-0.009603336976320582,0.011360609090909092,-0.020963946067229674
1997-02-28,-0.06509872924187725,-0.027230328519855594,-0.037868400722021654
1997-03-31,-0.038031289568345325,-0.0035965449640287775,-0.034434744604316544
1997-04-30,0.12249189803220036,0.07908114490161003,0.04341075313059033
1997-05-30,0.044128684491978605,0.06247391459074733,-0.018345230098768726
1997-06-30,0.05511054159292036,0.051341166371681415,0.0037693752212389423
1997-07-31,0.03824140701754386,0.03379523157894737,0.004446175438596489
1997-08-29,0.1116401029668412,0.08881566841186737,0.02282443455497382
1997-09-30,-0.04682934835355286,0.0009202357019064125,-0.047749584055459274
1997-10-31,-0.028635874785591764,0.013199699828473414,-0.041835574614065174
1997-11-28,-0.039678081632653066,0.015937358843537416,-0.05561544047619048
1997-12-31,0.01276341116751269,0.00019409644670050714,0.012569314720812182
1998-01-30,0.07661791596638655,0.056574663865546215,0.020043252100840334
1998-02-27,0.05167266444073456,0.057305173622704514,-0.005632509181969954
1998-03-31,0.02123301827242525,0.026765508305647844,-0.005532490033222596
1998-04-30,-0.04567634266886326,-0.02668383196046128,-0.018992510708401977
1998-05-29,-0.035093702127659575,-0.01687403273322422,-0.018219669394435353
1998-06-30,-0.0632624943273906,-0.04901114100486224,-0.014251353322528366
1998-07-31,-0.22172070531400967,-0.1593344734299517,-0.06238623188405798
1998-08-31,0.08307616372391653,0.035493422150882824,0.04758274157303371
1998-09-30,0.05818765384615384,0.036284740384615384,0.021902913461538456
1998-10-30,0.1277927488,0.0445056784,0.0832870704
1998-11-30,0.0579666016,0.0079529264,0.0500136752
1998-12-31,0.09238306379585327,0.020913720893141946,0.07146934290271133
1999-01-29,-0.07196732114467409,-0.0367346253968254,-0.035232695747848694
1999-02-26,-0.002178276461295419,-0.021686582938388627,0.019508306477093208
1999-03-31,0.0746716119873817,0.0619271545741325,0.012744457413249206
1999-04-30,0.04110858241758242,0.025308744113029826,0.01579983830455259
1999-05-28,0.08209586384976526,0.026484507812500002,0.05561135603726526
1999-06-30,0.02022944651162791,0.014764669767441861,0.005464776744186047
1999-07-30,0.013205852534562213,-0.030863915514592933,0.04406976804915515
1999-08-31,0.001049170992366412,-0.020744468702290075,0.02179363969465649
1999-09-30,0.025649630699088145,0.003990475683890577,0.02165915501519757
1999-10-29,0.1530964585218703,0.025606216867469882,0.1274902416544004
1999-11-30,0.16119426047904192,0.026492408071748883,0.13470185240729304
1999-12-31,0.10788791827637445,-0.008216105497771175,0.11610402377414562
2000-01-31,0.27500234814814817,0.028149077037037038,0.24685327111111113
2000-02-29,-0.04016783137829912,0.015817026392961876,-0.055984857771261
2000-03-31,-0.12790761516034985,-0.013222622448979593,-0.11468499271137025
2000-04-28,-0.07332085693641618,-0.020370052023121386,-0.0529508049132948
2000-05-31,0.18566105043227665,0.02450630259365994,0.16115474783861672
2000-06-30,-0.03316443347639485,0.014251457796852647,-0.047415891273247496
2000-07-31,0.12496946382978723,0.04404854042553191,0.08092092340425532
2000-08-31,-0.042325501404494384,0.00024637780898876393,-0.04257187921348315
2000-09-29,-0.09148834545454547,-0.015255552447552447,-0.07623279300699302
2000-10-31,-0.1724899721059972,-0.038018225941422595,-0.1344717461645746
2000-11-30,-0.009354708333333333,0.03339332361111111,-0.042748031944444445
2000-12-29,0.23925316920943132,0.12200539805825242,0.1172477711511789
2001-01-31,-0.12689229085872578,-0.020571980609418283,-0.10632031024930749
2001-02-28,-0.09958636791147996,-0.006016827109266943,-0.09356954080221301
2001-03-30,0.1258882,0.04579979172413794,0.08008840827586207
2001-04-30,0.07874060220994475,0.07686818093922652,0.0018724212707182247
2001-05-31,0.03065608115543329,0.03833859972489684,-0.0076825185694635485
2001-06-29,-0.051996437585733885,0.019153891632373115,-0.071150329218107
2001-07-31,-0.04742367441860465,-0.006633053351573187,-0.04079062106703146
2001-08-31,-0.1739638592896175,-0.07587212841530054,-0.09809173087431695
2001-09-28,0.14459249043715847,0.03453509276944065,0.11005739766771781
2001-10-31,0.11048092779291553,0.05517910217983651,0.055301825613079024
2001-11-30,0.0669517801899593,0.05143005563093623,0.015521724559023072
2001-12-31,0.0042290866035182674,0.02543174560216509,-0.021202658998646824
2002-01-31,-0.06288757837837838,-0.0025281821862348183,-0.06035939619214357
2002-02-28,0.09089236657681941,0.07235667385444744,0.018535692722371974
2002-03-28,-0.03718498923283984,0.04326646505376344,-0.08045145428660327
2002-04-30,-0.04680505100671141,0.004269096644295302,-0.051074147651006714
2002-05-31,-0.09117435742971888,-0.017272733601070952,-0.07390162382864793
2002-06-28,-0.12739351203208557,-0.08120354472630173,-0.04618996730578384
2002-07-31,-0.006686681333333332,0.008870547999999999,-0.015557229333333332
2002-08-30,-0.10207655333333335,-0.04876793608521971,-0.053308617248113636
2002-09-30,0.07711144266666667,0.03241672703062583,0.04469471563604084
2002-10-31,0.1779739015957447,0.06620526462765958,0.11176863696808512
2002-11-29,-0.0848418925729443,-0.011610586754966887,-0.07323130581797742
2002-12-31,-0.0071223077939233815,0.0069228599735799215,-0.014045167767503303
2003-01-31,-0.03000027536231884,-0.0023544558629776027,-0.027645819499341237
2003-02-28,0.029414885375494075,0.0074007000000000005,0.022014185375494075
2003-03-31,0.13364165876152834,0.07633295256916997,0.057308706192358366
2003-04-30,0.19177170657894738,0.08780318421052631,0.10396852236842107
2003-05-30,0.07344204855643044,0.0390580656167979,0.03438398293963254
2003-06-30,0.09165517038007864,0.06739364613368283,0.024261524246395813
2003-07-31,0.0643010614379085,0.03980749934640523,0.024493562091503267
2003-08-29,0.03560825911458333,0.010346377604166667,0.025261881510416667
2003-09-30,0.09506467880364108,0.08768956566970092,0.007375113133940167
2003-10-31,0.029790636010362692,0.040171,-0.010380363989637306
2003-11-28,0.03733892139175258,0.03163197551546392,0.005706945876288658
2003-12-31,0.09393767605633803,0.03755800384122919,0.05637967221510884
2004-01-30,0.012782420178799488,0.015870776500638572,-0.0030883563218390836
2004-02-27,-0.007154786259541984,0.007537759847522236,-0.01469254610706422
2004-03-31,-0.04108388860759493,-0.025945407594936708,-0.015138481012658224
2004-04-30,-9.267087011349322e-05,-0.0010355851197982344,0.0009429142496847412
2004-05-28,0.013090647427854455,0.029956337515683815,-0.016865690087829358
2004-06-30,-0.09921461922596754,-0.023112775280898876,-0.07610184394506866
2004-07-30,-0.01137708188585608,-0.0014635756823821338,-0.009913506203473947
2004-08-31,0.04240581458590852,0.03862246106304079,0.0037833535228677315
2004-09-30,0.020589009864364984,0.023569648581997536,-0.0029806387176325513
2004-10-29,0.09807794846625767,0.08156085766871166,0.016517090797546014
2004-11-30,0.06295085696821516,0.03501113936430318,0.02793971760391198
2004-12-31,-0.05333093689320389,-0.01982726213592233,-0.033503674757281554
2005-01-31,0.004681964891041162,0.00776819975786925,-0.003086234866828088
2005-02-28,-0.04414938072289156,-0.021207465060240963,-0.022941915662650598
2005-03-31,-0.0671911578313253,-0.036893819277108435,-0.030297338554216867
2005-04-29,0.06795930612244898,0.04384750900360144,0.02411179711884754
2005-05-31,0.038067985663082435,0.036447602150537634,0.0016203835125448013
2005-06-30,0.09000959263657958,0.055975312351543946,0.034034280285035634
2005-07-29,-0.010419280473372781,-0.009350107692307692,-0.0010691727810650895
2005-08-31,0.009948958775029448,0.007269752650176678,0.0026792061248527696
2005-09-30,-0.04726314,-0.012115929411764705,-0.0351472105882353
2005-10-31,0.03802764671361502,0.035834282863849765,0.002193363849765255
2005-11-30,0.00949536502347418,0.0022570528169014088,0.007238312206572771
2005-12-30,0.09760841715628672,0.058150266431924884,0.03945815072436184
2006-01-31,0.015480201650943395,0.005075432273262662,0.010404769377680733
2006-02-28,0.048244212264150946,0.03861747759433962,0.009626734669811322
2006-03-31,-0.005034710247349823,0.006250001177856301,-0.011284711425206123
2006-04-28,-0.06470405300353356,-0.028802464075382804,-0.035901588928150756
2006-05-31,-0.02039284117647059,0.003532495294117647,-0.023925336470588237
2006-06-30,-0.05066597884841363,-0.013038886016451234,-0.037627092831962396
2006-07-31,0.03429294242068155,0.014502296122209166,0.019790646298472388
2006-08-31,0.004631132784958872,0.011255446533490011,-0.00662431374853114
2006-09-29,0.06171055764705883,0.03983007294117647,0.021880484705882358
2006-10-31,0.03590382117647059,0.029082537015276144,0.006821284161194447
2006-11-30,0.01626753411764706,0.01279812,0.0034694141176470593
2006-12-29,0.02347513561320755,0.015275810141509433,0.008199325471698115
2007-01-31,0.009067767414403778,-0.005500393867924528,0.014568161282328306
2007-02-28,0.006503109799291616,0.005046920897284533,0.0014561889020070834
2007-03-30,0.03610230650887574,0.015597726627218934,0.020504579881656805
2007-04-30,0.014078899408284024,0.0279514224852071,-0.013872523076923077
2007-05-31,-0.012317829585798816,-0.005518464539007092,-0.006799365046791724
2007-06-29,-0.04825825236966825,-0.05322836094674556,0.00497010857707731
2007-07-31,-0.00904295119047619,0.012039419738406658,-0.02108237092888285
2007-08-31,0.01819410476190476,0.009741263971462546,0.008452840790442215
2007-09-28,0.014175815347721823,0.007035240718562874,0.007140574629158949
2007-10-31,-0.0912156875,-0.06171203004807692,-0.029503657451923085
2007-11-30,-0.022483153012048195,-0.010257922891566264,-0.01222523012048193
2007-12-31,-0.06479574368231047,-0.027719567990373045,-0.03707617569193743
2008-01-31,-0.024832315217391307,-0.024977007246376814,0.0001446920289855068
2008-02-29,-0.04525016140776699,-0.0010750606060606059,-0.044175100801706384
2008-03-31,0.026105577858880777,0.019762058394160585,0.006343519464720192
2008-04-30,0.047699902080783355,0.011804356181150551,0.0358955458996328
2008-05-30,-0.08610898527607361,-0.10774523190184049,0.02163624662576688
2008-06-30,0.01275468888888889,0.036017504938271605,-0.023262816049382715
2008-07-31,0.02525029440993789,0.03256221960297767,-0.0073119251930397824
2008-08-29,-0.1349318067331671,-0.05992536408977556,-0.07500644264339154
2008-09-30,-0.21607820326223337,-0.17497442785445422,-0.04110377540777915
2008-10-31,-0.1511314393939394,-0.1174497664141414,-0.03368167297979799
2008-11-28,0.03537438500635324,0.0351856874205845,0.00018869758576874063
2008-12-31,0.019948794380587484,-0.08477697956577267,0.10472577394636015
2009-01-30,-0.09969037997432606,-0.12104399486521181,0.021353614890885747
2009-02-27,0.13847462871927554,0.11364612289780078,0.024828505821474764
2009-03-31,0.22425137760416666,0.17831840364583332,0.045932973958333345
2009-04-30,0.13065121960784315,0.07847061830065359,0.05218060130718956
2009-05-29,0.06181524210526316,0.01798397894736842,0.043831263157894734
2009-06-30,0.11030780555555555,0.08267221928665786,0.0276355862688977
2009-07-31,0.07447899070385125,0.05023076892430279,0.02424822177954846
2009-08-31,0.08398285999999999,0.044491579999999996,0.03949128
2009-09-30,-0.0884508187919463,-0.05001310991957105,-0.03843770887237525
2009-10-30,0.018859800807537012,0.01560364064602961,0.003256160161507402
2009-11-30,0.09684217004048583,0.05610105128205128,0.04074111875843455
2009-12-31,-0.011436728997289973,-0.004796933604336043,-0.00663979539295393
2010-01-29,0.046705122282608695,0.0337317408412483,0.012973381441360392
2010-02-26,0.08661156948228883,0.07157148092643052,0.01504008855585831
2010-03-31,0.08135577291381668,0.07382245143638852,0.007533321477428162
2010-04-30,-0.08336323150684932,-0.07077193424657534,-0.012591297260273984
2010-05-28,-0.07801430684931507,-0.06910056301369863,-0.008913743835616439
2010-06-30,0.06217523928077455,0.06082721991701245,0.0013480193637621027
2010-07-30,-0.06671630982019364,-0.07056445089903181,0.0038481410788381715
2010-08-31,0.12838119252077562,0.09434481855955677,0.03403637396121885
2010-09-30,0.04891412691771269,0.03717406685236769,0.011740060065345004
2010-10-29,0.022084235294117648,0.024476078431372547,-0.0023918431372548996
2010-11-30,0.0927336352112676,0.08672814507042254,0.00600549014084506
2010-12-31,0.022108212976022567,0.02006193088857546,0.0020462820874471085
2011-01-31,0.03717570621468926,0.03894329378531074,-0.0017675875706214747
2011-02-28,0.015609305516265912,0.01773416973125884,-0.002124864214992927
2011-03-31,0.03255154261363636,0.015018014204545455,0.017533528409090907
2011-04-29,-0.012270756410256411,-0.012818116809116807,0.0005473603988603963
2011-05-31,-0.03647117790530847,-0.019176140602582496,-0.017295037302725972
2011-06-30,-0.039123031700288184,-0.02122086599423631,-0.017902165706051874
2011-07-29,-0.11247473669064749,-0.0745186762589928,-0.037956060431654684
2011-08-31,-0.10872421037463977,-0.09126868011527377,-0.017455530259365998
2011-09-30,0.12287186560693643,0.1260092225433526,-0.0031373569364161608
2011-10-31,-0.04230312046444122,0.00014483309143686483,-0.04244795355587808
2011-11-30,0.007427142649199418,0.006265683139534884,0.0011614595096645338
2011-12-30,0.10312592836257309,0.0730078216374269,0.030118106725146185
2012-01-31,0.055353891495601174,0.031132730600292827,0.024221160895308347
2012-02-29,0.03639579355783309,0.04093504978038068,-0.00453925622254759
2012-03-30,-0.019122341142020497,-0.00020369106881405578,-0.018918650073206443
2012-04-30,-0.07009928885630498,-0.0578451642228739,-0.012254124633431084
2012-05-31,0.04650563436123348,0.044141515418502204,0.0023641189427312734
2012-06-29,-0.01277521597633136,-0.009170636094674556,-0.003604579881656805
2012-07-31,0.025012634074074072,0.034521453333333334,-0.009508819259259262
2012-08-31,0.04629596285289747,0.04285930906389302,0.00343665378900445
2012-09-28,-0.04214633982035928,-0.00523351497005988,-0.0369128248502994
2012-10-31,0.004582992526158446,0.0030084970149253736,0.0015744955112330723
2012-11-30,0.026199479699248122,0.026469523308270678,-0.00027004360902255567
2012-12-31,0.08639306626506024,0.07014281174698796,0.016250254518072285
2013-01-31,0.010758060422960725,0.015847185800604232,-0.005089125377643507
2013-02-28,0.048813028744326775,0.04221354380664653,0.006599484937680249
2013-03-28,-0.0037198480243161086,-0.00035434650455927073,-0.0033655015197568377
2013-04-30,0.059641706686930085,0.042432424012158056,0.01720928267477203
2013-05-31,-0.0045644871016691955,-0.0003792063732928681,-0.0041852807283763276
2013-06-28,0.08506833535660091,0.06963499393019726,0.015433341426403652
2013-07-31,-0.025682585735963583,-0.02437663277693475,-0.0013059529590288312
2013-08-30,0.07131888939393939,0.052060828787878786,0.019258060606060605
2013-09-30,0.002834695915279879,0.03595181694402421,-0.03311712102874433
2013-10-31,0.048011681818181814,0.048030254545454544,-1.8572727272729572e-05
2013-11-29,0.03609863650075415,0.019929018099547512,0.016169618401206638
2013-12-31,0.05065617220543806,-0.02287530513595166,0.07353147734138972
2014-01-31,0.05592287594553706,0.042937835098335854,0.012985040847201208
2014-02-28,-0.024831131024096384,0.02050873493975904,-0.04533986596385542
2014-03-31,-0.06374181109445277,-0.022867634182908547,-0.04087417691154423
2014-04-30,-0.005595136023916293,0.010120258208955223,-0.015715394232871514
2014-05-30,0.07116253720238094,0.03714811011904762,0.034014427083333326
2014-06-30,-0.06774571916790491,-0.03872310104011887,-0.02902261812778604
2014-07-31,0.049207010339734125,0.03610063958641063,0.013106370753323493
2014-08-29,-0.04893602507374631,-0.039819045722713865,-0.009116979351032443
2014-09-30,0.015155404726735598,0.052475381093057605,-0.037319976366322005
2014-10-31,0.002997781710914454,0.005095317109144543,-0.0020975353982300884
2014-11-28,0.02159255522827688,0.022817970588235294,-0.0012254153599584143
2014-12-31,-0.009449556701030927,-0.040618422680412374,0.031168865979381448
2015-01-30,0.08319216100443132,0.05910288626292466,0.024089274741506655
2015-02-27,0.005185192592592593,0.015584355029585798,-0.010399162436993205
2015-03-31,-0.0010887022222222243,-0.003882693333333333,0.002793991111111109
2015-04-30,0.0312956562962963,0.006974582840236687,0.024321073456059612
2015-05-29,-0.008445053333333332,0.01073777037037037,-0.0191828237037037
2015-06-30,-0.03843738427299703,-0.008719468148148148,-0.029717916124848885
2015-07-31,-0.05235415634218289,-0.04144264306784661,-0.01091151327433628
2015-08-31,-0.09466102359882005,-0.02922808407079646,-0.06543293952802359
2015-09-30,0.03822033878157503,0.05699560979228487,-0.01877527101070984
2015-10-30,0.036105294814814816,0.028947961481481484,0.0071573333333333315
2015-11-30,-0.05210123442136498,-0.040738796735905046,-0.011362437685459935
2015-12-31,-0.14708347085201795,-0.064997355754858,-0.08208611509715995
2016-01-29,-0.011236954887218044,0.007067523308270676,-0.01830447819548872
2016-02-29,0.08768399848942598,0.07701531825037707,0.01066868023904892
2016-03-31,0.060256151745068286,0.028678616666666663,0.03157753507840162
2016-04-29,0.015300810975609758,0.01937804268292683,-0.004077231707317074
2016-05-31,-0.02113894207317073,-0.0020003445121951216,-0.01913859756097561
2016-06-30,0.06451978254211332,0.042846513016845326,0.021673269525267998
2016-07-29,0.0274949400921659,0.019177674846625768,0.00831726524554013
2016-08-31,0.056997221020092734,0.00742045285935085,0.049576768160741885
2016-09-30,-0.0860732527131783,-0.02166660465116279,-0.06440664806201551
2016-10-31,0.06771356366459627,0.11169466356589147,-0.0439810999012952
2016-11-30,0.008177947122861587,0.03864373872472784,-0.03046579160186625
2016-12-30,0.026777004680187205,0.001844491419656786,0.02493251326053042
2017-01-31,0.025444948437499997,0.0178785921875,0.007566356249999996
2017-02-28,0.019101510971786834,-0.0007810156739811913,0.019882526645768023
2017-03-31,-0.021749673469387755,0.015736246467817898,-0.03748591993720565
2017-04-28,-0.04406953605015674,-0.011354896551724138,-0.032714639498432604
2017-05-31,0.0604342783018868,0.032938720125786164,0.027495558176100637
2017-06-30,-0.013757430141287283,0.01009105808477237,-0.02384848822605965
2017-07-31,-0.0005942484276729562,-0.012199682389937107,0.01160543396226415
2017-08-31,0.09141458767772512,0.061427654028436016,0.029986933649289102
2017-09-29,-0.003906947535771065,0.014475874603174604,-0.018382822138945668
2017-10-31,0.03985805891719745,0.0322258839427663,0.007632174974431152
2017-11-30,0.02788364012738853,-0.0025379076433121018,0.030421547770700632
2017-12-29,0.04542285167464115,0.029699170653907495,0.015723681020733654
2018-01-31,-0.03939173046251994,-0.03263984210526316,-0.006751888357256777
2018-02-28,0.00022550319488817867,0.016954194888178915,-0.016728691693290734
2018-03-29,0.013195436799999998,0.0085191408,0.004676295999999998
2018-04-30,0.07009887220447285,0.038927025559105426,0.031171846645367422
2018-05-31,0.004184044728434505,0.013336544728434506,-0.009152500000000001
2018-06-29,-0.012165987281399046,0.015161152623211447,-0.02732713990461049
2018-07-31,0.037723231746031746,0.03036122857142857,0.007362003174603175
2018-08-31,-0.02063041679873217,-0.017051985736925516,-0.0035784310618066535
2018-09-28,-0.12446770952380953,-0.07465136984126984,-0.04981633968253969
2018-10-31,-0.0008464666666666671,0.019527873015873016,-0.020374339682539683
2018-11-30,-0.14944054299363055,-0.10625790605095542,-0.04318263694267513
2018-12-31,0.17991148083067093,0.09861348242811502,0.08129799840255592
2019-01-31,0.06282825,0.04487363621794872,0.01795461378205128
2019-02-28,-0.002520675762439808,-0.03282603370786517,0.030305357945425358
2019-03-29,0.00816891961414791,0.0459757845659164,-0.03780686495176849
2019-04-30,-0.07875935897435897,-0.06808133173076923,-0.010678027243589738
2019-05-31,0.03998597603833866,0.06729277955271565,-0.02730680351437699
2019-06-28,-0.021288748006379588,0.012905220095693781,-0.03419396810207337
2019-07-31,-0.042075165341812396,-0.04341545627980922,0.001340290937996827
2019-08-30,-0.013763301435406699,0.03235666028708134,-0.04611996172248804
2019-09-30,0.0005635814696485623,0.01330030303030303,-0.012736721560654468
2019-10-31,0.07772107814992026,0.03363446092503987,0.04408661722488039
2019-11-29,0.10932195032051283,0.03201772275641025,0.07730422756410257
2019-12-31,0.029498077046548957,-0.029081216693418944,0.0585792937399679
2020-01-31,-0.043424317307692306,-0.09092257852564102,0.047498261217948715
2020-02-28,-0.20825836960000002,-0.20737423520000003,-0.0008841343999999862
2020-03-31,0.20885495987158906,0.1303526356340289,0.07850232423756015
2020-04-30,0.12631590048154093,0.04860487319422151,0.07771102728731942
2020-05-29,0.08362096457326891,0.037942064412238324,0.045678900161030586
2020-06-30,0.05392218649517685,0.021227401929260453,0.032694784565916395
2020-07-31,0.05242695192307693,0.043708816000000004,0.008718135923076922
2020-08-31,-0.0056653853503184715,-0.036061140127388536,0.030395754777070065
2020-09-30,0.0025920826709062003,0.03771481081081081,-0.03512272813990461
2020-10-30,0.22151547641509436,0.17039670283018868,0.051118773584905686
2020-11-30,0.11002801250000001,0.07216689375,0.037861118750000006
2020-12-31,0.1616161894409938,0.04230917546583851,0.11930701397515528
2021-01-29,0.08686443364197531,0.08791299537037037,-0.001048561728395056
2021-02-26,-0.0210533797856049,0.054658429663608565,-0.07571180944921346
2021-03-31,-0.015542451515151516,0.028652260606060607,-0.04419471212121212
2021-04-30,-0.007610775449101796,0.023291995508982036,-0.03090277095808383
2021-05-28,0.040246480654761906,0.00286651488095238,0.037379965773809525
2021-06-30,-0.0707138321060383,-0.01099653382352941,-0.05971729828250888
2021-07-30,0.03851020029027576,0.02986186211901306,0.008648338171262704
2021-08-31,-0.020066924963924964,-0.02129516426512968,0.0012282393012047164
2021-09-30,0.00014953505007153054,0.04024802861230329,-0.04009849356223176
2021-10-29,-0.06505282503556188,-0.028230842105263155,-0.03682198293029873
2021-11-30,-0.04649656276445698,0.02947946056338028,-0.07597602332783726
2021-12-31,-0.12272032117812062,-0.05061425806451613,-0.07210606311360448
2022-01-31,-0.019533667597765363,0.01671847625698324,-0.036252143854748606
2022-02-28,0.025035291492329147,0.010532214783821478,0.01450307670850767
2022-03-31,-0.11884439470013948,-0.08751969874476988,-0.0313246959553696
2022-04-29,-0.03687839748953975,0.011089821727019498,-0.04796821921655925
2022-05-31,-0.028174030683403066,-0.07606128312412831,0.047887252440725246
2022-06-30,0.05929077374301676,0.0825855656424581,-0.023294791899441343
2022-07-29,0.035517573426573426,-0.020119806993006993,0.05563738041958042
2022-08-31,-0.10117324755244754,-0.0892967916083916,-0.011876455944055939
2022-09-30,0.06076947198879552,0.09556089635854342,-0.0347914243697479
2022-10-31,-0.01497704628330996,0.028267680224403926,-0.04324472650771388
2022-11-30,-0.05328804929577465,-0.04977894929577465,-0.003509100000000001
2022-12-30,0.17572457485875706,0.08767797884344147,0.08804659601531559
2023-01-31,-0.047397752124645885,-0.01938278611898017,-0.028014966005665717
2023-02-28,-0.0605547792022792,-0.06933625356125356,0.008781474358974355
2023-03-31,0.010397047142857144,-0.024782480000000003,0.035179527142857145
2023-04-28,0.029152282234957024,-0.036022693409742124,0.06517497564469915
2023-05-31,0.053375217266187054,0.07775578992805755,-0.0243805726618705
2023-06-30,0.03857138961038961,0.07605945821325648,-0.03748806860286687
2023-07-31,-0.06855021707670043,-0.045985997105643994,-0.02256421997105644
2023-08-31,-0.0739655231884058,-0.05009035600578871,-0.023875167182617084
2023-09-29,-0.09143429941860465,-0.045518164244186046,-0.0459161351744186
2023-10-31,0.07386142335766424,0.09927475474452556,-0.025413331386861318
2023-11-30,0.13157419705882353,0.11830732352941177,0.013266873529411763
2023-12-29,0.003636935198821797,-0.027197873343151692,0.03083480854197349
2024-01-31,0.09507784955752213,0.020582125368731566,0.07449572418879057
2024-02-29,0.04857450887573964,0.03572666420118343,0.012847844674556214
2024-03-28,-0.06885065037037037,-0.05976416444444445,-0.009086485925925925
2024-04-30,0.039709515555555554,0.04185293777777778,-0.0021434222222222257
2024-05-31,-0.04853087667161961,0.0023220921248142635,-0.05085296879643387
2024-06-28,0.08246578208955224,0.10503419701492538,-0.022568414925373134
2024-07-31,-0.03242429940119761,-0.007874729446935725,-0.02454956995426188
2024-08-30,-0.004312823088455773,0.008267291916167664,-0.012580115004623436
2024-09-30,0.01466207067669173,0.004066371428571429,0.0105956992481203
2024-10-31,0.08381402108433735,0.10896312932330827,-0.02514910823897093
2024-11-29,0.016527464447806353,-0.0705386323751891,0.08706609682299546
